등록유형,조달구분,공고시스템명,계약구분,계약일자,계약번호,계약변경차수,물품순번,부물품순번,최종계약여부,수요기관명,수요기관코드,수요기관구분,수요기관지역명,계약건명(품명),계약법구분,조항호코드,조항호명,계약방법,물품분류번호,품명,세부물품분류번호,세부품명,물품식별번호,품목,계약승인일자,단위,수량,증감수량,금액(USD),실통화금액,실통화금액코드명,실통화금액국가명,계약수량,계약금액(USD),USD환율(BASIC),USD환율(TTS),실통화계약금액,통화국코드,통화국가명,업체명,업체사업자등록번호,업체기업구분명,외자공급업체,외자제작업체,인도조건,HSK번호,원산지,최초계약금액(USD),조달요청번호,입찰공고번호,입찰공고차수,낙찰자결정방법,장기계속계약여부,장기계약차수
나라장터(G2B),중앙조달,,총액계약,20210204,00210050,00,1,0,Y,한국화학연구원,Z004841,기타공공기관,대전광역시 유성구,압출성형기,국가계약법,,,일반경쟁,23151503,압출성형기,2315150301,압출성형기,20085439,압출성형기,20210204,SYSTEM,1,1,397062.62,329800,EUR,유로,1,397062.62,1114,1124.9,329800,EUR,유로,리딩테크,2200688543,중소기업,Xplore Instruments BV,Xplore Instruments BV,지정장소 운송인 인도(FCA),8477202000,네덜란드,397062.62,20RD0205,20201237894,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210205,00210051,00,1,0,Y,재단법인춘천바이오산업진흥원,Z006579,기타기관,강원도 춘천시,발효장치,국가계약법,,,일반경쟁,41104301,표준발효실험유닛,4110430101,발효장치,23970880,"발효장치, Eppendorf, US/BioFlo 320",20210205,SETS,2,2,216000,216000,USD,미국,2,216000,1116.7,1127.6,216000,USD,미국,주식회사 한국엔비에스,1088117110,중소기업,Eppendorf AG,Eppendorf North America,지정장소 운송인 인도(FCA),8419909090,미국,216000,20RD0133,20201109797,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210219,00210052,00,1,0,Y,재단법인춘천바이오산업진흥원,Z006579,기타기관,강원도 춘천시,이산화탄소배양기,국가계약법,,,일반경쟁,41104498,이산화탄소배양기,4110430101,발효장치,22347644,"발효장치, Sartorius, DE/BIOSTAT CultiBag RM 20 Perfusion",20210219,SETS,5,5,558889.74,462102,EUR,유로,10,600311.46,1105.7,1116.5,600311.46,USD,미국,주식회사 씨앤밸류,3188107015,중소기업,Sartorius Stedim Systems GmbH,Sartorius Stedim Systems GmbH,지정장소 운송인 인도(FCA),8419909090,독일,600311.46,20RD0132,20201122674,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210219,00210052,00,1,1,Y,재단법인춘천바이오산업진흥원,Z006579,기타기관,강원도 춘천시,이산화탄소배양기,국가계약법,,,일반경쟁,41104498,이산화탄소배양기,4110430101,발효장치,22347644,"발효장치, Sartorius, DE/BIOSTAT CultiBag RM 20 Perfusion",20210219,SETS,5,5,41421.72,45800000,KRW,대한민국,10,600311.46,1105.7,1116.5,600311.46,USD,미국,주식회사 씨앤밸류,3188107015,중소기업,CNVALUE,SARTORIUS KOREA BIOTECH CO.LTD,Delivered to End-User's site(DTE),8419909090,대한민국,600311.46,20RD0132,20201122674,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210205,00210053,00,1,0,Y,경상국립대학교 부속기관 교육기본시설 도서관,C020525,국가기관,경상남도 진주시,잡지,국가계약법,,,일반경쟁,55101506,잡지,5510150601,잡지,20273859,잡지,20210205,LOT,106,106,392299,392299,USD,미국,106,392299,1116.7,1127.6,392299,USD,미국,(주)윌저널,1028127755,중소기업,Will Journal Inc,Will Journal Inc,지정목적지 관세 지급인도(DDP),4902909010,WORLD WIDE,392299,21GA0018,20210113490,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210208,00210054,00,1,0,Y,한국화학연구원,Z004841,기타공공기관,대전광역시 유성구,열분석장치,국가계약법,,,일반경쟁,41113009,열차별분석기,4111300901,열분석장치,24125229,"열분석장치, TA instruments, US/TGA 5500, 1200℃",20210208,SYSTEM,1,1,74000,74000,USD,미국,1,74000,1124,1135,74000,USD,미국,유한회사 워터스코리아,1188119944,중소기업,Waters Pacific Pte Ltd,TA Instruments-Waters LLC,지정장소 운송인 인도(FCA),9027801000,미국,74000,20RD0187,20210101501,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210208,00210055,00,1,0,Y,환경부,1480000,국가기관,세종특별자치시,추출기,국가계약법,,,일반경쟁,41104806,실험용추출기,4110480601,추출기,22835628,"추출기, Lc-tech, DE/Dextech",20210208,SYSTEM,1,1,113559.82,94260,EUR,유로,1,113559.82,1124,1135,94260,EUR,유로,(주)씨엠코퍼레이션에이티,2148725620,중소기업,LCTech GmbH,LCTech GmbH,지정장소 운송인 인도(FCA),9027200000,독일,113559.82,20GA1039,20201224689,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210205,00210056,00,1,0,Y,재단법인 철원플라즈마산업기술연구원,Z012973,기타기관,강원도 철원군,적외선분광기,국가계약법,,,일반경쟁,41115408,적외선분광기,4111540801,적외선분광기,21224614,"적외선분광기, Bruker, DE/Vertex70V, 8000~350cm-1",20210205,SET,1,1,238122.83,199000,EUR,유로,1,238122.83,1116.7,1127.6,199000,EUR,유로,브루커코리아 (주),2208708908,중소기업,Bruker Optics GmbH and Co. KG,Bruker Optics GmbH and Co. KG,지정장소 운송인 인도(FCA),9027301000,독일,238122.83,20RD0178,20210107324,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210208,00210057,00,1,0,N,충청남도 아산시,4520000,지자체,충청남도 아산시,대기오염측정기,지방계약법,,,일반경쟁,41113199,대기오염측정기,4111319901,대기오염측정기,23488576,"대기오염측정기, Thermofisher scientific, US/43iQ, SO2",20210208,SYSTEM,1,1,79400,79400,USD,미국,2,148350.18,1124,1135,148350.18,USD,미국,케이앤제이엔지니어링주식회사,8338700207,중소기업,"Thermo Environmental Instruments, LLC.","Thermo Environmental Instruments, LLC.",지정장소 운송인 인도(FCA),9027100000,미국,148350.18,20GA1097,20201238983,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210208,00210057,00,1,1,N,충청남도 아산시,4520000,지자체,충청남도 아산시,대기오염측정기,지방계약법,,,일반경쟁,41113199,대기오염측정기,4111319901,대기오염측정기,20201688,대기오염측정기,20210208,SYSTEM,1,1,68950.18,77500000,KRW,대한민국,2,148350.18,1124,1135,148350.18,USD,미국,케이앤제이엔지니어링주식회사,8338700207,중소기업,"KNJ Engineering, Inc.","KNJ Engineering, Inc.",Delivered to End-User's site(DTE),9027100000,대한민국,148350.18,20GA1097,20201238983,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210208,00210057,01,1,0,Y,충청남도 아산시,4520000,지자체,충청남도 아산시,대기오염측정기,지방계약법,,,일반경쟁,41113199,대기오염측정기,4111319901,대기오염측정기,23488576,"대기오염측정기, Thermofisher scientific, US/43iQ, SO2",20210513,SYSTEM,1,0,79400,79400,USD,미국,2,148350.18,1124,1135,148350.18,USD,미국,케이앤제이엔지니어링주식회사,8338700207,중소기업,"Thermo Environmental Instruments, LLC.","Thermo Environmental Instruments, LLC.",지정장소 운송인 인도(FCA),9027100000,미국,148350.18,20GA1097,20201238983,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210208,00210057,01,1,1,Y,충청남도 아산시,4520000,지자체,충청남도 아산시,대기오염측정기,지방계약법,,,일반경쟁,41113199,대기오염측정기,4111319901,대기오염측정기,20201688,대기오염측정기,20210513,SYSTEM,1,0,68950.18,77500000,KRW,대한민국,2,148350.18,1124,1135,148350.18,USD,미국,케이앤제이엔지니어링주식회사,8338700207,중소기업,"KNJ Engineering, Inc.","KNJ Engineering, Inc.",Delivered to End-User's site(DTE),9027100000,대한민국,148350.18,20GA1097,20201238983,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210209,00210058,00,1,0,Y,한국화학연구원,Z004841,기타공공기관,대전광역시 유성구,열분석장치,국가계약법,,,일반경쟁,41113009,열차별분석기,4111300901,열분석장치,23533495,"열분석장치, Ta instruments, US/Discovery SDT 650, 1500℃",20210209,SYSTEM,1,1,75500,75500,USD,미국,1,75500,1119.1,1130,75500,USD,미국,유한회사 워터스코리아,1188119944,중소기업,Waters Pacific Pte Ltd,TA Instruments-Waters LLC,지정장소 운송인 인도(FCA),9027801000,미국,75500,20RD0188,20210103771,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210210,00210059,00,1,0,Y,(재)자동차융합기술원,Z006718,기타기관,전라북도 군산시,동력계,지방계약법,,,일반경쟁,41114501,동력계,4111450101,동력계,20707671,"동력계, AVL, AT/AFA-420",20210210,SET,1,1,1584000,1584000,USD,미국,1,1584000,1116,1126.9,1584000,USD,미국,한국에이브이엘(주),2208118383,중견기업,AVL LIST GMBH,AVL LIST GMBH,지정선적항 본선적재(FOB),9031809080,유럽주,1584000,20RD0151,20201136217,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210219,00210060,00,1,0,Y,경찰청,1320000,국가기관,서울특별시 서대문구,기타시약및지시약,국가계약법,0260102사-20101022,부품교환 및 설비확충,수의계약,12161599,기타시약및지시약,1216159901,기타시약및지시약,21756695,기타시약및지시약,20210219,SET,1,1,3007253,3007253,USD,미국,2,3034141.67,1105.7,1116.5,3034141.67,USD,미국,써모피셔사이언티픽솔루션스 유한회사,1148604783,중견기업,Life Technologies Holdings Pte Ltd,Life Technologies Holdings Pte Ltd,지정장소 운송인 인도(FCA),3822002020,미국,3034141.67,20GA1127,20210112695,00,[수의]수의시담,,
나라장터(G2B),중앙조달,,총액계약,20210219,00210060,00,1,1,Y,경찰청,1320000,국가기관,서울특별시 서대문구,기타시약및지시약,국가계약법,0260102사-20101022,부품교환 및 설비확충,수의계약,12161599,기타시약및지시약,4112170101,다목적시험관,20197555,다목적시험관,20210219,SET,1,1,26888.67,29730800,KRW,대한민국,2,3034141.67,1105.7,1116.5,3034141.67,USD,미국,써모피셔사이언티픽솔루션스 유한회사,1148604783,중견기업,Thermo Fisher Scientific Solutions LLC,NALGE NUNC INTERNATIONAL Corp. (THERMO FISHER),Delivered to End-User's site(DTE),3822002020,미국,3034141.67,20GA1127,20210112695,00,[수의]수의시담,,
나라장터(G2B),중앙조달,,총액계약,20210217,00210061,00,1,0,Y,재단법인 금산인삼약초산업진흥원,Z019498,기타기관,충청남도 금산군,원자흡수분광광도계,지방계약법,,,일반경쟁,41115411,유도결합플라즈마(ICP)분광계,4111541101,원자방출분광기,23259661,"원자방출분광기, Perkinelmer, SG/Avio500, 163~782nm",20210217,SYSTEM,1,1,112621,112621,USD,미국,1,112621,1099.7,1110.4,112621,USD,미국,신진테크(주),3148648377,중소기업,PerkinElmer Singapore Pte Ltd,"PerkinElmer, Inc.",지정장소 운송인 인도(FCA),9027301000,싱가포르,112621,20PE0211,20210109247,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210222,00210062,00,1,0,Y,재단법인FITI시험연구원,Z001800,기타기관,서울특별시 강서구,드레이프성측정기,국가계약법,,,일반경쟁,41114711,드레이프성측정기,4111471101,드레이프성측정기,20196698,드레이프성측정기,20210222,SET,1,1,142251.1,117330,EUR,유로,1,142251.1,1107.1,1117.9,117330,EUR,유로,(주)정호텍스컴,2118776891,중소기업,Textechno Herbert Stein GmbH and Co. KG,Textechno Herbert Stein GmbH and Co. KG,지정장소 운송인 인도(FCA),9031809099,독일,142251.1,20RD0191,20210115107,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210219,00210064,00,1,0,Y,전라남도 신안군,5010000,지자체,전라남도 신안군,질량분석기,지방계약법,,,일반경쟁,41115404,질량분석기,4111540401,질량분석기,23868665,"질량분석기, (주문자상표부착)영인크로매스, ChroZen LC-TQ, 10~1250m/z",20210219,SET,1,1,238581.89,263800000,KRW,대한민국,1,238581.89,1105.7,1116.5,263800000,KRW,대한민국,영인크로매스 주식회사,1238131052,중소기업,"YOUNG IN CHROMASS CO., LTD.","YOUNG IN CHROMASS CO., LTD.",Delivered to End-User's site(DTE),9027301000,대한민국,238581.89,20GA1117,20210115912,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210222,00210065,00,1,0,Y,식품의약품안전처 식품의약품안전평가원,1471057,국가기관,충청북도 청주시 흥덕구,액체크로마토그래피,국가계약법,02300030-20110801,,수의계약,41115705,액체크로마토그래프,4111570501,액체크로마토그래피,22072723,"액체크로마토그래피, Agilent, DE/1260, HPLC",20210222,SET,1,1,62000,62000,USD,미국,1,62000,1107.1,1117.9,62000,USD,미국,한국애질런트테크놀로지스(주),1168176217,중소기업,Agilent Technologies Singapore(Sales) Pte Ltd.,Agilent Technologies Singapore (International) Pte. Ltd.,지정장소 운송인 인도(FCA),9027202000,미국,62000,21GA0149,20210219215,00,[일반/지명]규격적합자 중 최저가,,
나라장터(G2B),중앙조달,,총액계약,20210224,00210066,00,1,0,Y,DYETEC연구원,B553008,기타기관,대구광역시 서구,코팅머신,국가계약법,,,일반경쟁,23151502,코팅기,2315150201,코팅머신,20199024,"코팅머신, 수요기관규격",20210224,SET,1,1,592809.51,420000,GBP,영국,1,592809.51,1110.8,1121.6,420000,GBP,영국,(주)이엠코리아,1078754472,중소기업,Reliant Machinery Ltd,Reliant Machinery Ltd,지정선적항 본선적재(FOB),8479899050,영국,592809.51,20RD0169,20201224105,00,[규격동시]규격가격 동시 입찰,,
나라장터(G2B),중앙조달,,총액계약,20210224,00210067,00,1,0,Y,식품의약품안전처 식품의약품안전평가원,1471057,국가기관,충청북도 청주시 흥덕구,겔다큐멘테이션시스템,국가계약법,0260101가-20101022,천재지변 등 경쟁에 부칠 여유가 없을 때,수의계약,41105314,겔도큐멘테이션시스템,4110531401,겔다큐멘테이션시스템,23163543,"겔다큐멘테이션시스템, Bio-rad laboratories, US/ChemiDoc Imaging System",20210224,SETS,1,1,42023,42023,USD,미국,2,49025.25,1110.8,1121.6,49025.25,USD,미국,주식회사 비엠에스,2208117666,중소기업,Bio-Rad Pacific Ltd,"Bio-Rad Laboratories,Inc.",지정장소 운송인 인도(FCA),9027802090,미국,49025.25,21GA0150,20210221949,00,[수의]수의시담,,
나라장터(G2B),중앙조달,,총액계약,20210224,00210067,00,1,1,Y,식품의약품안전처 식품의약품안전평가원,1471057,국가기관,충청북도 청주시 흥덕구,겔다큐멘테이션시스템,국가계약법,0260101가-20101022,천재지변 등 경쟁에 부칠 여유가 없을 때,수의계약,41105314,겔도큐멘테이션시스템,4110531401,겔다큐멘테이션시스템,23163543,"겔다큐멘테이션시스템, Bio-rad laboratories, US/ChemiDoc Imaging System",20210224,SETS,1,1,7002.25,7778100,KRW,대한민국,2,49025.25,1110.8,1121.6,49025.25,USD,미국,주식회사 비엠에스,2208117666,중소기업,"BIO-MEDICAL SCIENCE CO., LTD.","Bio-Rad Laboratories,Inc.",Delivered to End-User's site(DTE),9027802090,미국,49025.25,21GA0150,20210221949,00,[수의]수의시담,,
나라장터(G2B),중앙조달,,총액계약,20210225,00210068,00,1,0,Y,식품의약품안전처 식품의약품안전평가원,1471057,국가기관,충청북도 청주시 흥덕구,입도분포측정기,국가계약법,0260101가-20101022,천재지변 등 경쟁에 부칠 여유가 없을 때,수의계약,41113903,입자측정장치,4111390301,입도분포측정기,24151816,"입도분포측정기, Wyatt technology, US/DynaPro Plate Reader III, 0.5~1000nm",20210225,SET,1,1,149800,149800,USD,미국,2,151142.1,1110.2,1121,151142.1,USD,미국,인성크로마텍(주),1178119994,중소기업,AMERITECH SCIENTIFIC COPRPORATION,Wyatt Technology Corporation,지정장소 운송인 인도(FCA),9027301000,미국,151142.1,21GA0147,20210220894,00,[수의]수의시담,,
나라장터(G2B),중앙조달,,총액계약,20210225,00210068,00,1,1,Y,식품의약품안전처 식품의약품안전평가원,1471057,국가기관,충청북도 청주시 흥덕구,입도분포측정기,국가계약법,0260101가-20101022,천재지변 등 경쟁에 부칠 여유가 없을 때,수의계약,41113903,입자측정장치,4111390301,입도분포측정기,24151816,"입도분포측정기, Wyatt technology, US/DynaPro Plate Reader III, 0.5~1000nm",20210225,SET,1,1,1342.1,1490000,KRW,대한민국,2,151142.1,1110.2,1121,151142.1,USD,미국,인성크로마텍(주),1178119994,중소기업,"Insung Chromatech Co., LTD.",LG Electronics,Delivered to End-User's site(DTE),9027301000,대한민국,151142.1,21GA0147,20210220894,00,[수의]수의시담,,
나라장터(G2B),중앙조달,,총액계약,20210224,00210069,00,1,0,Y,식품의약품안전처 식품의약품안전평가원,1471057,국가기관,충청북도 청주시 흥덕구,유전자증폭기,국가계약법,0260101가-20101022,천재지변 등 경쟁에 부칠 여유가 없을 때,수의계약,41106307,중합효소연쇄반응(PCR)최적화제품,4110630701,유전자증폭기,23817567,"유전자증폭기, Thermo fisher scientific, SG/QuantStudio 6 Pro",20210224,SET,1,1,79217,79217,USD,미국,1,79217,1110.8,1121.6,79217,USD,미국,보성과학(주),1188112790,중소기업,Life Technologies Holdings Pte Ltd,Life Technologies Holdings Pte Ltd,지정장소 운송인 인도(FCA),9027801000,대한민국,79217,21GA0153,20210226396,00,[수의]수의시담,,
